FIPS,Population,Area,Land Area,Water Area,Median Age,Median Age (Male),Median Age (Female),Pop 16-19,Pop 16-19 (Dropped Out),Median HH,Median Structure Year,Median Value,Median Gross Rent,Median Rent as Pct of Income,Rented Housing Units,Units No Cars
80459518021,2901,70.11414,69.85093,0.2632082,43.1,45.2,40.3,298,13,98186,1994,627200,1897,37.9000015258789,108,0
80459518022,1208,72.77483,72.65868,0.1161488,35.5,34.6,37.3,14,0,78182,1997,517900,971,51,75,0
80459518031,760,0.3061327,0.3061327,0,31.2,31.3,31.1,28,0,99063,1983,473300,1644,35.9000015258789,142,0
80459518032,4527,35.53033,35.50317,0.02715843,33.4,35.6,30.6,184,0,86713,1987,713200,1513,21.7000007629395,611,57
80459518033,1092,0.176224,0.176224,0,41.6,46,41.1,15,0,74250,1974,509700,1702,24.2999992370605,288,0
80459518041,1172,1.096348,1.094398,0.001949816,43.2,43.3,43.1,61,0,76625,1989,481500,1672,24.2999992370605,124,0
80459518042,1580,1.791481,1.791481,0,50.4,48.9,52.2,35,0,83088,2000,705000,2173,28.1000003814697,148,7
80459518043,1781,33.69119,33.53752,0.1536768,38.1,37.1,39.3,43,28,105139,1995,665200,1439,33.5,234,0
80459519011,1170,133.7714,133.4781,0.2933149,38.3,32,48.4,17,0,68375,1988,482000,1395,37,42,0
80459519012,3766,9.370949,9.177306,0.1936418,33.5,33.7,32.9,283,5,62188,1997,299100,1332,34.2000007629395,427,51
80459519021,2180,1.109563,1.078155,0.03140748,32.8,36.8,31.5,219,0,92341,1997,338200,1480,19.2999992370605,230,0
80459519022,1691,69.77409,69.58459,0.1894935,39.6,38.6,39.9,103,0,72452,2000,78200,,23.7999992370605,158,0
80459519023,3311,207.7706,207.4127,0.3578576,36.5,36.3,36.6,137,0,108609,1998,383600,1406,23.3999996185303,162,0
80459520011,2260,32.47762,32.16278,0.3148381,37.7,34.3,42.9,106,0,65092,1992,202800,1068,32.4000015258789,149,0
80459520012,3087,1.403342,1.403342,0,32.5,30.9,33.5,179,0,64671,2001,219800,1055,26.6000003814697,352,54
80459520021,2474,1.350988,1.350988,0,31.8,30.1,33.5,90,0,89577,1988,296900,1351,18.7999992370605,192,0
80459520022,887,4.754802,4.272168,0.4826339,28.5,28,32.1,0,0,72083,1972,,1162,18.1000003814697,48,0
80459520023,1627,405.2245,404.048,1.176461,36.9,36.8,44.2,146,0,67431,1997,486500,,,47,0
80459520024,1166,0.2771866,0.2771866,0,35.6,33.2,39.5,0,0,44375,1976,239800,757,33.2000007629395,229,51
80459520025,1153,0.6480528,0.6480528,0,49.3,43.5,50.6,68,0,62794,1977,317800,784,25.7000007629395,134,7
80459520026,1297,0.4277124,0.4277124,0,25.8,35.4,24.5,59,0,37292,1982,226700,1060,29.2999992370605,229,60
80459521001,1442,1213.622,1213.059,0.5631794,36,36.1,36,106,0,47969,1984,173100,933,26.7000007629395,276,12
80459521002,2551,54.84827,54.57946,0.2688063,29.4,25.8,32.8,194,23,72904,1995,162800,795,15.6999998092651,252,56
80459521003,1638,1.479782,1.40322,0.07656174,52.2,38.6,53.8,90,0,80683,2000,209700,1526,28.2000007629395,167,0
80459521004,1183,15.72888,15.48725,0.2416366,46.1,36.8,56.4,1,0,54697,1987,432000,685,17.3999996185303,267,0
80470138001,1689,23.9417,23.90479,0.03691562,45.3,45.7,44.6,65,0,92872,1976,366600,1176,51,198,0
80470138002,2176,81.08862,80.77477,0.3138594,48.7,46.9,48.8,80,0,67790,1983,348400,,,35,35
80470138003,798,20.50846,20.50846,0,50.5,39.9,59.1,9,0,53537,1974,327700,1168,28.7999992370605,301,17
80470138004,1355,24.72099,24.70809,0.0129016,54.7,55,54.4,37,0,111513,1991,356900,1425,21.8999996185303,38,0
80490001001,1408,1101.411,1093.697,7.71392,55.3,58.8,48,50,0,90321,1983,356000,715,14.6000003814697,134,0
80490001002,2024,4.891778,4.778399,0.1133789,38,34.7,41.4,132,3,44821,1973,191500,947,40,256,47
80490002011,1787,235.9957,224.1356,11.86013,54,57.3,51.6,75,0,71551,1994,364000,1575,41.5,129,0
80490002012,1423,273.0936,269.6045,3.489093,53,44,55.4,23,0,96000,1981,427700,,35.5999984741211,178,20
80490002013,2015,1.536652,1.536652,0,44,39.3,48.8,35,0,67941,1979,231000,1133,25.5,161,0
80490002021,1642,17.90912,17.90168,0.007443664,36.4,36.9,35.1,0,0,56168,2000,238500,1084,29.5,239,0
80490002022,2192,95.76382,95.71952,0.04430522,42.6,36.8,45.6,165,25,82377,2001,486000,1102,26.8999996185303,132,3
80490002023,1550,23.08132,23.06134,0.01998194,30.4,32.4,26.8,64,0,42188,1994,372900,943,27.2999992370605,410,46
80490002024,1262,115.9096,115.8952,0.01447497,40.5,40.6,38.5,42,0,71523,1989,366700,1109,21.6000003814697,217,38
80519636001,293,455.5719,451.9778,3.594132,64.7,65.3,62.9,0,0,,1985,625000,,,10,0
80519636002,175,112.8823,112.8426,0.03971292,50.3,60.9,47.4,0,0,75625,1977,284400,,,1,0
80519636003,762,344.269,344.2215,0.04745582,43.9,38.9,44.8,42,0,57697,1982,355600,,,20,0
80519636004,575,25.3464,25.32899,0.01741475,55,50.6,57.5,4,0,72396,1981,352500,,,30,0
80519636005,668,95.45757,95.07236,0.3852053,41.8,43.9,40.3,17,0,57108,1980,285500,916,18.6000003814697,115,45
80519636006,649,204.3159,204.2587,0.05720992,40.9,42.7,40.4,48,0,96406,1986,579300,,,18,0
80519636007,510,21.64781,21.64781,0,31.5,24.9,39,14,0,70093,1973,326900,,,36,0
80519636008,805,6.23028,6.23028,0,25.8,36.3,19.8,74,0,76250,1973,245000,,,29,12
80519637001,2023,1.374506,1.374506,0,21.4,21.2,21.5,581,33,22615,1984,,1063,51,492,70
80519637002,1449,0.3340328,0.3340328,0,33.2,26.9,34.2,38,23,62750,1972,269500,921,26.3999996185303,273,0
80519637003,1272,1.431293,1.431293,0,28.6,27.2,32.5,109,0,31354,1984,265700,1031,51,282,25
80519637004,621,0.3009195,0.3009195,0,43.5,41.2,56.3,0,0,39097,1975,193100,615,26.3999996185303,197,0
80519637005,1257,2.158523,2.158523,0,26.5,26.7,26.1,61,0,54750,1983,161300,839,16.7999992370605,319,0
80519638001,1263,294.4044,294.0997,0.3047284,41.4,41.7,28.9,105,0,70741,1993,662300,1101,18.3999996185303,109,18
80519638002,989,2.204147,2.204147,0,39.2,39.7,35.7,27,0,80156,1983,438000,1273,32.2000007629395,171,17
80519638003,499,0.5062197,0.5062197,0,27.9,26.4,29.1,3,0,72188,1985,611100,1581,34.2000007629395,85,0
80519638004,840,0.3008439,0.3008439,0,46.5,48.4,43.6,34,0,70431,1982,536500,1362,24.7999992370605,191,16
80519638005,1119,29.12135,29.12135,0,38.8,39.4,38.5,42,0,128068,1996,536600,,,68,0
80519639001,736,674.2492,673.3181,0.9311059,50.4,51.9,45.4,42,0,68125,1978,372400,1139,42.7000007629395,65,0
80519639002,297,987.5228,972.3699,15.15287,62.6,62.5,62.8,0,0,53571,1990,312500,,15.6000003814697,40,0
80539731001,857,1123.168,1117.251,5.916888,56.1,56.9,55.7,13,0,56339,1982,350000,756,23.2000007629395,107,3
80559606001,475,9.979905,9.905459,0.0744459,56.8,59,56.5,30,0,21285,0,105100,515,41.4000015258789,197,98
80559606002,1140,16.10566,15.99487,0.1107943,37.9,35.9,49.2,35,0,27346,1945,83100,639,32,230,70
80559606003,776,10.20903,10.20903,0,55.4,56.4,55.2,10,10,36208,1950,100000,535,14.5,175,73
80559606004,771,5.835133,5.835133,0,53.4,56.8,52.6,3,0,24534,1948,75100,629,37.0999984741211,58,25
80559609001,1024,14.99146,14.836,0.1554598,52.4,46.6,53.7,20,3,34519,1975,212300,859,28.3999996185303,159,14
80559609002,1592,440.0216,439.311,0.7106376,59.2,63.1,57,14,0,67330,1991,241000,1266,23.2999992370605,92,0
80559609003,901,1096.094,1094.909,1.185009,55.4,53.8,57.4,0,0,54688,1977,207000,,,0,0
80579556001,644,1620.052,1612.813,7.239404,53.3,55.2,51.8,33,0,69625,1980,300000,,,47,0
80579556002,617,0.9103077,0.9103077,0,50.6,50.2,50.9,35,0,47938,1976,152700,613,18.5,65,15
80590098061,1051,0.2168249,0.2168249,0,40.5,40.7,40.5,16,0,93438,1965,452200,,,33,0
80590098062,2816,2.504819,2.024153,0.4806663,50,50.3,48.5,27,0,109135,1972,619800,1802,30.7000007629395,266,0
80590098071,875,0.1588038,0.1588038,0,48.2,47.4,49.5,32,0,54688,1965,327800,930,36.5,245,56
80590098072,862,0.5243194,0.5205237,0.00379577,45.9,38.7,49.9,37,0,99911,1963,486400,1600,26.3999996185303,32,0
80590098081,2005,0.3875462,0.3761326,0.01141357,33.1,31.9,34.1,110,0,53140,1978,393600,1202,28.8999996185303,653,47
80590098082,1099,71.09919,70.68752,0.4116745,56.1,56.6,55.7,50,0,116875,1978,573000,,,20,0
80590098083,1343,5.948426,5.933382,0.01504408,47.2,48.2,44.3,24,0,84853,1977,406600,1614,45.5999984741211,51,0
80590098084,1577,26.99604,26.9335,0.0625389,40.8,40.7,41.3,173,0,176167,1993,594900,,,0,0
80590098151,2594,0.7196462,0.7119593,0.007686908,41.7,42.4,39.7,223,0,116016,1985,425800,1450,18.5,110,0
80590098152,2801,1.39955,1.398953,0.0005965279,45.5,42.3,47.1,237,5,137837,1994,474200,2515,17.5,33,0
80590098231,1485,0.1864457,0.1864457,0,43.2,45,40.9,76,0,105313,1977,349100,1758,23.2999992370605,87,0
80590098232,1871,0.3212239,0.3212239,0,39.4,39.9,38.7,31,0,93059,1985,327500,1815,27.2999992370605,109,0
80590098233,1473,0.1824341,0.1824341,0,36.7,37.8,36,51,2,106000,1975,378500,2064,18.2000007629395,61,0
80590098241,2561,0.4380159,0.4369337,0.001082244,33,32.4,35.6,115,0,93347,1982,327200,1978,27.8999996185303,182,0
80590098242,2189,0.6070287,0.5721999,0.03482873,39.1,41.2,38.2,73,0,80000,1980,339800,1696,51,63,0
80590098271,2732,1.041928,0.9817103,0.06021727,36.9,41.1,36.2,169,0,55945,1995,410900,1693,51,546,83
80590098272,1148,0.4588415,0.457711,0.001130507,49.3,50.1,49.3,42,0,139728,1993,472800,,,17,0
80590098273,2338,0.2550935,0.2550935,0,34.3,34.2,34.9,25,0,67454,1980,286900,1901,51,242,0
80590098281,1576,0.6547139,0.6454493,0.009264521,45.2,22.2,49.3,116,0,131569,1992,462600,,,9,0
80590098282,1318,0.3364769,0.3364769,0,53.9,55.4,47.9,48,0,82961,1989,344800,2131,22.7999992370605,99,0
80590098283,1524,0.310079,0.3088864,0.00119267,43.1,34.7,46.6,122,0,88971,1975,335700,,,20,0
80590098284,1384,0.308235,0.308235,0,43.8,43.5,45.2,0,0,66319,1981,319900,2000,51,212,49
80590098291,1841,3.223877,1.285957,1.93792,39.6,39.3,40,53,0,115313,1986,366300,2114,22.7999992370605,60,7
80590098301,2245,0.3423815,0.3418313,0.0005501956,37.1,35.3,40.7,97,0,69135,1979,240000,1509,17.2999992370605,219,7
80590098311,1343,0.5182129,0.5168132,0.00139962,29.5,30.7,29.1,62,0,70187,1991,,1446,25.2999992370605,673,0
80590098312,1281,0.1942897,0.1942897,0,28,26.8,29.4,145,0,63141,1991,,1492,28.7999992370605,606,19
80590098321,1602,0.2531687,0.2531687,0,36.9,37.2,35.9,20,0,76310,1968,305900,1316,27.2999992370605,159,6
80590098322,1051,0.2613997,0.2613997,0,37.4,35.1,38.8,76,0,96667,1972,311600,1557,25.2000007629395,39,0
80590098331,904,0.2007087,0.1897063,0.01100237,33.9,39,30.5,31,0,50361,1980,229500,1486,50,226,0
80590098332,1362,0.2532873,0.2532873,0,34.4,33,34.6,76,0,107806,1976,360100,,,37,0
80590098333,617,0.2173937,0.1576938,0.05969989,58.9,59.6,58.3,0,0,129886,,388500,,,0,0
80590098334,636,0.1823244,0.1820055,0.0003189204,38.6,37.2,38.9,0,0,109141,1976,403200,,,10,0
80590098335,1987,0.1966438,0.1966438,0,33.3,30.4,37.6,325,0,58929,1976,265500,1209,51,342,0
80590098341,2356,0.3051937,0.3051937,0,36.7,33.6,40.3,137,0,68569,1979,237100,1206,23.6000003814697,388,22
80590098342,1308,0.223952,0.223952,0,47.3,38,50.8,19,0,75133,1980,274500,1232,20.8999996185303,100,0
80590098343,700,0.1821642,0.1821642,0,47.6,41.8,54.3,0,0,81522,,316300,,,37,0
80590098351,1996,0.3786995,0.3557202,0.02297926,45.6,39.2,48.1,160,31,102857,1978,360500,,,29,0
80590098352,1743,0.414934,0.3635766,0.05135738,50.6,46.1,53.2,51,0,109215,1976,409000,,,37,0
80590098361,2325,1.142984,1.133398,0.009586531,49.6,51.8,48.8,143,0,149125,1989,515300,,,30,0
80590098362,1691,1.256472,1.2511,0.005371453,43.1,43.2,43.1,132,31,88472,1976,385500,1551,23.7000007629395,61,0
80590098371,1377,1.166586,1.071375,0.09521048,50.8,50.3,51,57,0,160729,1996,710900,,,43,0
80590098372,5156,7.756415,7.357412,0.3990034,36.7,37.7,35.8,170,0,151500,18,644300,1394,42.2999992370605,112,0
80590098381,2944,0.989747,0.9887517,0.0009953714,40.1,41.2,39.3,156,0,127685,,479500,2222,23.2000007629395,32,0
80590098382,1960,0.7023048,0.7008959,0.001408887,43.2,42,43.5,85,0,157232,1997,608800,,,26,0
80590098391,974,0.4529029,0.4529029,0,42.3,37.7,54.4,68,9,105833,1987,444000,,,4,0
80590098392,1405,0.2516093,0.2516093,0,42.9,41.4,44.3,94,0,108295,1984,399000,,,11,0
80590098401,1974,0.2232381,0.221564,0.001674139,41.2,34.9,48.9,20,0,63750,1982,324400,2189,42.0999984741211,430,157
80590098402,1690,0.5193738,0.5181742,0.001199619,44.9,44.4,46.1,40,0,86838,1976,376700,1444,,45,0
80590098411,1408,0.350895,0.350895,0,55.5,53.6,57.9,45,0,104500,1974,429900,1396,51,51,23
80590098412,794,0.1466238,0.1466238,0,36.8,37.3,36.5,79,30,120625,1974,351600,1721,24.7999992370605,48,0
80590098421,1333,1.815659,1.732941,0.08271814,43.2,42,43.2,67,0,93625,1977,633200,1593,51,108,0
80590098422,2075,0.7949712,0.7903681,0.00460311,42,38.9,45.6,105,0,142500,2004,542400,,,36,0
80590098431,1241,0.1795186,0.1795186,0,35.9,23.8,42.4,34,0,73798,1992,716000,1619,49.5,336,134
80590098432,783,0.1967175,0.1920395,0.004678014,26,24.9,31.1,63,30,64250,1969,503300,976,22,173,0
80590098433,3922,5.50396,5.483685,0.020275,45.9,45.8,46.3,196,0,135685,1995,668500,2627,51,103,0
80590098434,2493,1.353707,1.339699,0.01400779,39.8,38.5,43.2,110,0,137639,1999,467000,1430,24.7999992370605,88,0
80590098451,1521,0.9448094,0.9409959,0.003813531,42,48.9,34.9,38,0,149861,1990,600500,3079,46.5999984741211,91,0
80590098452,1358,3.716226,3.714597,0.001629351,61.1,62.5,59.5,13,5,164375,1984,703600,,,7,0
80590098453,1331,12.04886,12.04645,0.002411594,51.8,51.3,54,44,0,161023,1985,918300,,9,29,0
80590098461,2475,5.813892,5.800577,0.01331512,51.6,51.3,51.6,118,0,137000,1995,782600,1658,43.5999984741211,78,8
80590098462,694,2.545981,2.545089,0.000891896,41.1,39.4,41.3,51,0,203917,1996,622500,,,6,0
80590098463,845,1.753708,1.753708,0,53.1,54,51.5,0,0,131500,1975,548000,,,7,0
80590098464,719,0.5181981,0.5180086,0.0001895762,51.4,50.4,54.2,25,0,108393,1970,470100,2167,18.8999996185303,48,0
80590098471,1826,1.363525,1.350701,0.012824,46.8,47.1,46.6,81,0,131250,1977,718900,,,37,0
80590098472,1436,0.5831807,0.5831807,0,45.4,44,45.9,42,8,76731,1979,361000,1466,32.9000015258789,133,13
80590098481,1214,5.368697,5.364728,0.003969131,45.7,45.3,46.4,44,0,129333,1986,1073900,,,48,7
80590098482,843,6.621181,6.613583,0.007597718,50.6,47.1,53.9,0,0,62344,1986,713200,,28.2999992370605,185,63
80590098483,572,1.287726,1.286955,0.000771046,52.6,54.3,52.3,34,0,147000,1991,652400,,,30,0
80590098491,748,0.9384511,0.931114,0.007337099,21.8,21.2,28.1,144,0,31375,1998,,1406,51,214,54
80590098492,1236,0.1771958,0.1771958,0,31.5,31.3,33.5,13,0,62198,1988,36000,1528,27.1000003814697,224,0
80590098493,1912,1.633189,1.625947,0.007241732,40.9,40.4,42.6,85,0,140822,1993,613800,,9,68,0
80590098494,672,0.2010824,0.2010824,0,46.7,47,44.8,14,0,129688,1975,613600,,,18,0
80590098495,1092,1.12857,1.12857,0,32.8,32.3,34.1,102,25,49440,1988,34000,1031,18.2000007629395,222,0
80590098501,1029,14.92499,14.87633,0.04866007,55.9,50.8,57.9,45,31,144875,1984,653300,,,10,0
80590098502,1511,6.272305,6.252125,0.02017963,50.9,51.9,49.8,51,0,157813,1978,689500,1525,51,43,0
80590098511,938,0.7796125,0.6199218,0.1596907,42.8,46.9,38.8,54,0,112321,1995,548300,,,8,0
80590098512,1553,0.2812256,0.2709781,0.01024754,47.4,40.7,52.2,69,0,99643,1990,382200,1696,27.3999996185303,56,0
80590098513,1508,0.4745783,0.4705257,0.004052529,46.9,46.8,47.1,153,0,160774,1997,585200,,,7,0
80590098521,2070,2.354104,2.292413,0.06169025,38.3,37.4,39.9,100,0,100357,1974,518800,1193,24.7999992370605,53,9
80590098522,1400,0.866499,0.8661121,0.0003868744,51.4,53.9,48.6,81,0,109706,1980,490400,,,8,0
80590098523,568,0.4762118,0.4750871,0.001124716,60,61.9,56.7,30,0,85156,1975,578700,,,0,0
80590099001,997,0.2669924,0.2669924,0,39.7,41.4,34.4,117,0,71736,1977,422400,1401,51,151,25
80590099002,563,0.1870275,0.1803047,0.006722811,35.7,27.8,47.7,57,0,69063,1949,400000,1183,41.0999984741211,102,0
80590099003,974,2.876023,2.863093,0.01293018,31,30.6,31.8,63,0,74063,1972,593800,1545,39.5999984741211,180,0
80590100001,2998,1.355025,1.35318,0.001845182,33.6,32.6,34.9,179,14,44917,1983,476100,1413,46.9000015258789,330,41
80590100002,1642,0.4305371,0.4245,0.006037094,21.1,21,21.3,568,0,58958,1968,621000,1311,51,321,80
80590100003,829,0.1246589,0.1246589,0,30,25.7,59.4,112,0,69875,1964,544900,1594,31.7999992370605,133,22
80590101001,1030,0.425022,0.4238429,0.001179156,27.5,35.6,20.8,108,0,61563,1986,40900,,,67,0
80590101002,1415,0.2877793,0.2877793,0,38.2,28.7,47.5,64,0,87174,1975,305400,1145,25.2000007629395,280,0
80590101003,2358,1.691765,1.691765,0,31.3,29.4,31.9,196,37,82266,1993,366200,1836,29.7000007629395,537,0
80590101004,750,0.3038115,0.3038115,0,23.9,23.1,24.9,0,0,20565,1971,,833,51,196,29
80590102051,1143,0.3167644,0.3167644,0,44.8,42,49,81,0,119063,1972,479600,2146,21.5,22,0
80590102052,1280,0.5358716,0.5358716,0,51.3,50.1,53.4,50,0,107500,1977,468500,2069,51,127,66
80590102061,989,0.2683375,0.2658742,0.002463332,43.7,43,45.7,0,0,85461,1975,324500,2080,30.2999992370605,89,0
80590102062,1363,0.3847647,0.3847647,0,39.3,44.9,34.5,70,0,101458,1975,364100,2677,27.3999996185303,43,0
80590102063,1526,0.6097572,0.5948997,0.0148576,40.3,40,40.3,120,0,70625,1983,327900,1519,30.8999996185303,260,21
80590102081,1767,0.271965,0.2718681,0.00009691164,32.3,32.5,31.5,43,43,57140,1978,307800,1543,51,166,0
80590102082,1617,0.2592464,0.2592464,0,36.3,36,36.4,104,0,81652,1969,328300,1479,21.2000007629395,139,0
80590102083,1322,0.3972991,0.3972991,0,46.2,43,47.9,22,0,81838,1970,341000,,,38,0
80590102084,1037,0.224574,0.224574,0,38.8,42.5,34.9,0,0,64823,1973,330500,1675,40.9000015258789,173,0
80590102091,2695,0.2195562,0.2195562,0,31.7,31.8,31.7,155,0,61023,1977,190500,1198,28.3999996185303,537,17
80590102092,1232,0.2408949,0.2408949,0,40.1,40.2,39.7,0,0,74922,1976,286600,1670,32.9000015258789,95,0
80590102093,1797,0.3394711,0.3365464,0.002924724,50.4,50.6,50.3,85,0,92542,1983,317200,1395,41.4000015258789,72,14
80590102094,970,0.1893337,0.1893337,0,40.9,38.3,47.7,42,0,73494,1976,322100,2030,35.2999992370605,47,0
80590102101,1554,0.3564055,0.356207,0.0001984565,41,39.9,44.2,48,0,69792,1968,411000,1202,28.7999992370605,191,46
80590102102,2108,0.739493,0.7245493,0.0149437,49.9,49.4,50.3,94,0,137679,1968,453900,2125,21.2000007629395,75,0
80590102111,900,0.2462618,0.2457548,0.0005069522,62.7,58.8,64.5,11,0,84545,1971,426700,875,25.6000003814697,65,22
80590102112,1356,0.2555749,0.2551637,0.0004111988,40.1,42.2,36.8,68,0,64444,1972,434500,871,25.7999992370605,407,85
80590102113,1201,0.1953581,0.1953581,0,36.4,38.3,35.6,53,0,80326,1972,405800,1059,29.7999992370605,198,0
80590102121,938,0.2409656,0.2409656,0,40.4,43.3,39.7,46,25,81538,1961,324000,1803,22.1000003814697,23,0
80590102122,1213,0.1302492,0.1302492,0,40.9,39.3,45.2,68,0,64821,1966,306700,1539,49.4000015258789,75,8
80590102123,563,0.1633764,0.1632023,0.0001741321,47.4,47.4,49.3,14,0,95779,1966,343000,,,8,0
80590102124,1416,0.3348742,0.3346332,0.0002409278,40.3,35.5,40.5,70,0,52862,1975,350000,1231,32.4000015258789,451,42
80590102131,1451,0.2608472,0.2607514,0.00009575334,36.7,31.1,41.1,69,0,86944,1973,322500,2154,24.7000007629395,36,0
80590102132,1542,0.2056859,0.2056859,0,39.9,32.6,44.7,190,0,55833,1968,340600,1258,35.5,128,0
80590102133,637,0.4511704,0.4445627,0.006607753,53.1,47.3,54.4,19,0,81190,1969,288800,1882,51,26,8
80590102134,1179,0.1534733,0.1534733,0,40.6,43.6,35.7,74,8,51429,1966,327200,1152,31.6000003814697,216,0
80590103031,798,0.2183883,0.2164427,0.001945569,45.9,28.8,54.9,35,18,81806,1969,343100,,,63,0
80590103032,1178,0.1882916,0.1882916,0,31.2,34,31.1,22,0,81097,1964,354400,,,39,0
80590103033,551,0.06771267,0.06771267,0,53.9,46.4,66.8,0,0,44091,1977,361500,1131,42.2000007629395,308,0
80590103034,2054,0.4340804,0.4337491,0.0003312757,41.3,38.9,41.9,94,0,98750,1978,428900,1762,23.7999992370605,83,0
80590103035,981,0.2746206,0.2744708,0.0001498076,49.6,44.3,52.4,46,0,85588,1984,410800,1345,22.6000003814697,133,0
80590103041,1016,0.2023963,0.2023963,0,41.6,41.8,41.5,72,0,78594,1958,340700,1543,24.7999992370605,77,9
80590103042,444,0.1091024,0.1091024,0,42.5,42.2,42.8,0,0,97604,1956,329600,,,10,0
80590103043,1309,0.2098666,0.2098666,0,36.6,34.4,40.5,64,0,70833,1966,355600,1808,35.5,315,98
80590103051,1174,0.1191921,0.1191921,0,35.8,35.4,40.4,67,0,60769,1973,351100,1308,51,209,35
80590103052,514,0.17458,0.17458,0,46.5,38.8,58.3,27,7,99306,1957,358300,1774,51,37,0
80590103053,1008,0.1607745,0.1607745,0,32.3,33.3,31.7,14,0,54474,1961,390800,1114,51,216,41
80590103054,944,0.1889538,0.1889538,0,36.1,43,28.6,78,0,60941,1968,353800,1045,22.6000003814697,272,0
80590103061,1233,0.2320385,0.2320385,0,42.6,42.6,42,100,0,76923,1967,371200,1368,19.7999992370605,138,10
80590103062,814,0.2264856,0.2264856,0,45.5,47.7,39.1,12,0,74643,1967,344200,1143,51,64,0
80590103063,776,0.1143696,0.1143696,0,45.1,37.1,45.7,0,0,58011,1967,366400,1264,40.9000015258789,174,35
80590103071,1930,0.1942611,0.1942611,0,34.6,34.6,33,46,0,61389,1969,283300,1152,34.7999992370605,373,23
80590103072,616,0.1168754,0.1168754,0,45.6,37.4,53.6,0,0,125318,1966,345000,,,76,0
80590103073,2564,0.2638595,0.2638595,0,33.2,36.5,27.9,121,0,49287,1970,332500,1236,32.5999984741211,833,118
80590103081,1329,0.2808237,0.2808237,0,32.8,40.2,32.3,44,0,75708,1953,367000,2014,51,134,0
80590103082,951,0.2154859,0.2154859,0,39.6,47.8,39.1,22,0,106061,1959,359700,,16.8999996185303,85,0
80590103083,3549,1.398867,1.391772,0.0070954,40.1,38.5,40.6,135,14,94243,2000,425100,1634,29.2000007629395,400,0
80590104021,2174,0.2424289,0.2424289,0,30.6,30.4,30.8,130,0,54643,1971,277700,1065,29.2999992370605,705,44
80590104022,893,0.3656337,0.3599024,0.005731301,50.7,31.3,54.5,0,0,49201,1967,320100,1318,32.2999992370605,205,0
80590104023,1018,0.175802,0.1709487,0.004853304,31.6,31.7,31.5,99,0,57639,1963,321100,1087,30.6000003814697,173,28
80590104024,1326,0.8286378,0.7797704,0.04886741,47.5,49.1,46.8,32,0,48008,1993,89500,1333,27.8999996185303,515,55
80590104031,1457,0.2681607,0.2681607,0,35,34.8,39.8,15,0,51822,1967,302300,1283,35.0999984741211,446,0
80590104032,1227,0.3818998,0.3818998,0,40.1,42.5,35.3,62,0,79063,1963,307400,1139,20.7999992370605,319,13
80590104033,804,0.6274249,0.5718328,0.05559215,37.1,37.5,36.7,46,46,57917,1974,298300,1162,27.5,217,0
